Date,Close,USDJPY_Close,Close_Yen
1999-01-04,1228.0999755859375,111.91000366210938,137436.6727652587
1999-01-05,1244.780029296875,111.9000015258789,139290.8871777039
1999-01-06,1272.3399658203125,112.75,143456.33114624023
1999-01-07,1269.72998046875,111.30999755859376,141333.64102604988
1999-01-08,1275.0899658203125,110.8000030517578,141279.97210415636
1999-01-11,1263.8800048828125,109.0,137762.92053222656
1999-01-12,1239.510009765625,112.5999984741211,139568.8252082672
1999-01-13,1234.4000244140625,113.5,140104.4027709961
1999-01-14,1212.18994140625,113.5,137583.55834960938
1999-01-15,1243.260009765625,114.0999984741211,141855.9652171936
1999-01-19,1252.0,113.5999984741211,142227.1980895996
1999-01-20,1256.6199951171875,112.9000015258789,141872.3993661804
1999-01-21,1235.1600341796875,113.9000015258789,140684.72977777105
1999-01-22,1225.18994140625,114.41999816894533,140186.23085231337
1999-01-25,1233.97998046875,113.6999969482422,140303.52001348886
1999-01-26,1252.31005859375,113.77999877929688,142487.83693809807
1999-01-27,1243.1700439453125,115.5999984741211,143710.45518315118
1999-01-28,1265.3699951171875,116.2699966430664,147124.56508451235
1999-01-29,1279.6400146484375,116.27999877929688,148796.53934125975
1999-02-01,1273.0,115.0500030517578,146458.65388488767
1999-02-02,1261.989990234375,111.91000366210938,141229.30442867428
1999-02-03,1272.0699462890625,112.88999938964844,143603.9754601624
1999-02-04,1248.489990234375,112.0199966430664,139855.8445149567
1999-02-05,1239.4000244140625,113.08000183105467,140151.35703015138
1999-02-08,1243.77001953125,114.5199966430664,142436.5384614654
1999-02-09,1216.1400146484375,113.9499969482422,138579.1509578247
1999-02-10,1223.550048828125,114.3000030517578,139851.77431503308
1999-02-11,1254.0400390625,114.63999938964844,143763.1493127197
1999-02-12,1230.1300048828125,113.9499969482422,140173.31030233766
1999-02-16,1241.8699951171875,118.6500015258789,147347.87681559753
1999-02-17,1224.030029296875,118.6999969482422,145292.3607420959
1999-02-18,1237.280029296875,119.6500015258789,148040.5573933106
1999-02-19,1239.219970703125,121.3000030517578,150317.38622808826
1999-02-22,1272.1400146484375,121.12000274658205,154081.60206825568
1999-02-23,1271.1800537109375,120.77999877929688,153533.12533547357
1999-02-24,1253.4100341796875,121.3499984741211,152101.30573515315
1999-02-25,1245.02001953125,119.5999984741211,148904.3924361877
1999-02-26,1238.3299560546875,119.1500015258789,147547.01615345757
1999-03-01,1236.1600341796875,119.72000122070312,147993.0808009766
1999-03-02,1225.5,119.9000015258789,146937.4518699646
1999-03-03,1227.699951171875,121.83000183105467,149570.68729925525
1999-03-04,1246.6400146484375,123.4800033569336,153935.1131936768
1999-03-05,1275.469970703125,122.6999969482422,156500.16151284802
1999-03-08,1282.72998046875,121.69000244140624,156095.41445490715
1999-03-09,1279.8399658203125,121.11000061035156,155001.41904165037
1999-03-10,1286.8399658203125,119.76000213623048,154111.9570556274
1999-03-11,1297.6800537109375,119.08999633789062,154540.71284418926
1999-03-12,1294.5899658203125,118.6500015258789,153603.1014199676
1999-03-15,1307.260009765625,117.87999725341795,154099.806360675
1999-03-16,1306.3800048828125,117.41999816894533,153395.13778128664
1999-03-17,1297.8199462890625,118.2699966430664,153493.16069091205
1999-03-18,1316.550048828125,117.5199966430664,154720.95731871016
1999-03-19,1299.2900390625,117.1999969482422,152276.7886130065
1999-03-22,1297.010009765625,118.3000030517578,153436.28811343384
1999-03-23,1262.1400146484375,118.16000366210938,149134.46875295416
1999-03-24,1268.5899658203125,118.13999938964844,149871.21778772585
1999-03-25,1289.989990234375,118.1500015258789,152412.31931455992
1999-03-26,1282.800048828125,120.3000030517578,154320.84978881848
1999-03-29,1310.1700439453125,120.27999877929688,157587.25128641352
1999-03-30,1300.75,120.44000244140624,156662.33317565915
1999-03-31,1286.3699951171875,118.7699966430664,152782.1600018097
1999-04-01,1293.719970703125,120.6999969482422,156151.9965157472
1999-04-05,1321.1199951171875,121.6999969482422,160780.29937402348
1999-04-06,1317.8900146484375,120.66999816894533,159029.7856544983
1999-04-07,1326.8900146484375,121.5,161217.13677978516
1999-04-08,1343.97998046875,121.18000030517578,162863.49444335327
1999-04-09,1348.3499755859375,120.88999938964844,163002.02772561647
1999-04-12,1358.6300048828125,120.4000015258789,163579.0546609955
1999-04-13,1349.8199462890625,119.8000030517578,161708.43368475322
1999-04-14,1328.43994140625,118.83999633789062,157871.7977718264
1999-04-15,1322.8499755859375,119.06999969482422,157511.7461893158
1999-04-16,1319.0,117.72000122070312,155272.68161010742
