Date	Close
2012-08-01	31096.96643
2012-09-01	29788.11885
2012-10-01	29232.27217
2012-11-01	30738.35339
2012-12-01	32997.83169
2013-01-01	37567.09987
2013-02-01	39379.22994
2013-03-01	41168.30461
2013-04-01	43486.8449
2013-05-01	47378.49278
2013-06-01	46552.57139
2013-07-01	46830.08381
2013-08-01	44923.2569
2013-09-01	48016.4268
2013-10-01	49951.91619
2013-11-01	52264.90766
2013-12-01	56142.84008
2014-01-01	54377.4794
2014-02-01	57572.68339
2014-03-01	60369.09082
2014-04-01	59073.7858
2014-05-01	61058.04674
2014-06-01	64510.64675
2014-07-01	62480.43852
2014-08-01	67182.13706
2014-09-01	69843.32467
2014-10-01	69990.23994
2014-11-01	81483.73761
2014-12-01	82052.116
2015-01-01	76711.29273
2015-02-01	85484.45323
2015-03-01	83466.63924
2015-04-01	81647.91952
2015-05-01	92296.66265
2015-06-01	83481.83786
2015-07-01	80185.84331
2015-08-01	74112.42879
2015-09-01	72243.21583
2015-10-01	79917.97353
2015-11-01	83173.10924
2015-12-01	79916.16162
2016-01-01	74463.92806
2016-02-01	70709.02321
2016-03-01	76059.42157
2016-04-01	68631.91087
2016-05-01	77517.76253
2016-06-01	71088.45742
2016-07-01	78466.13452
2016-08-01	82446.6396
2016-09-01	84561.87984
2016-10-01	86111.37285
2016-11-01	98913.98868
2016-12-01	105957.2743
2017-01-01	107317.4268
2017-02-01	109292.7513
2017-03-01	113050.2501
2017-04-01	111917.5053
2017-05-01	120971.9029
2017-06-01	115919.2408
2017-07-01	119919.9315
2017-08-01	123086.6881
2017-09-01	132399.9946
2017-10-01	144138.8287
2017-11-01	142528.1492
2017-12-01	141193.6799
2018-01-01	148038.6211
2018-02-01	146316.366
2018-03-01	141222.2011
2018-04-01	135761.5533
2018-05-01	149913.8452
2018-06-01	145145.4529
2018-07-01	151780.9664
2018-08-01	155531.7941
2018-09-01	155375.1005
2018-10-01	135922.4275
2018-11-01	140584.2767
2018-12-01	127449.9131
2019-01-01	138633.6401
2019-02-01	149685.8663
2019-03-01	154720.1986
2019-04-01	173789.5229
2019-05-01	141746.3651
2019-06-01	157198.5613
2019-07-01	167450.3595
2019-08-01	160180.685
2019-09-01	168257.7104
2019-10-01	179634.5718
2019-11-01	187899.5495
2019-12-01	201373.6798
2020-01-01	194882.2125
2020-02-01	184430.2804
2020-03-01	163196.5925
2020-04-01	184567.4964
2020-05-01	199624.3253
2020-06-01	214796.966
2020-07-01	223645.796
2020-08-01	238554.4811
2020-09-01	237122.7113
2020-10-01	234843.9588
2020-11-01	277221.3671
2020-12-01	288274.7616
2021-01-01	302219.5435
2021-02-01	326793.5673
2021-03-01	344696.5012
2021-04-01	338581.4438
2021-05-01	350225.249
2021-06-01	369773.8596
2021-07-01	368110.6422
2021-08-01	375757.8053
2021-09-01	364697.5623
2021-10-01	392875.3195
2021-11-01	436235.7688
2021-12-01	454058.1637
2022-01-01	401481.7501
2022-02-01	396402.2253
2022-03-01	418410.0218
2022-04-01	378637.7414
2022-05-01	395962.9849
2022-06-01	349155.6428
2022-07-01	395312.0352
2022-08-01	371444.992
2022-09-01	333158.9801
2022-10-01	352450.3077
2022-11-01	392211.303
2022-12-01	331984.9577
2023-01-01	381249.2009
2023-02-01	403278.839
2023-03-01	430353.8102
2023-04-01	408274.3283
2023-05-01	482726.9547
2023-06-01	531785.6308
2023-07-01	543555.2821
2023-08-01	536319.1885
2023-09-01	512979.8864
2023-10-01	479524.5334
2023-11-01	547658.5356
2023-12-01	588824.8275
2024-01-01	627927.522
2024-02-01	712138.8754
2024-03-01	742354.4575
2024-04-01	730502.164
2024-05-01	804126.7156
2024-06-01	880377.1778
2024-07-01	798949.6079
2024-08-01	753961.4858
2024-09-01	738625.059
2024-10-01	757861.861
2024-11-01	737732.6734
2024-12-01	781824.1136
2025-01-01	772927.4531
2025-02-01	715069.6696
2025-03-01	638928.9704
2025-04-01	601937.5376
2025-05-01	685350.9389
2025-06-01	801569.3173
2025-07-01	836847.4466
2025-08-01	833447.5744
2025-09-01	946523.3846
2025-10-01	1112490.754
2025-11-01	1096977.114
2025-12-01	1107893.555
2026-01-01	1237683.325
2026-02-01	1262203.816
2026-03-01	1212905.533
2026-04-01	1682524.772
2026-05-01	1733503.815
