Date	Close
2008-03-01	143524.3902
2008-04-01	156849.9882
2008-05-01	160854.5463
2008-06-01	148790.8533
2008-07-01	147343.9184
2008-08-01	145827.5101
2008-09-01	125417.1702
2008-10-01	94236.61314
2008-11-01	85129.08506
2008-12-01	83416.13251
2009-01-01	75424.89337
2009-02-01	73340.40401
2009-03-01	79690.64619
2009-04-01	88130.17218
2009-05-01	92452.63657
2009-06-01	92863.08524
2009-07-01	98879.87598
2009-08-01	100819.6727
2009-09-01	101283.4931
2009-10-01	99911.97925
2009-11-01	99075.37079
2009-12-01	108565.3393
2010-01-01	101012.4888
2010-02-01	100739.0406
2010-03-01	112270.756
2010-04-01	112464.6379
2010-05-01	98466.96909
2010-06-01	92082.16364
2010-07-01	97238.96079
2010-08-01	91353.72577
2010-09-01	98776.86174
2010-10-01	99828.07086
2010-11-01	100515.0194
2010-12-01	104302.5503
2011-01-01	107380.6148
2011-02-01	110401.9174
2011-03-01	110996.9391
2011-04-01	113212.5543
2011-05-01	109560.0423
2011-06-01	107441.1468
2011-07-01	101523.1555
2011-08-01	92900.24309
2011-09-01	84756.23395
2011-10-01	92198.3031
2011-11-01	92382.59892
2011-12-01	91839.52746
2012-01-01	94732.21489
2012-02-01	104285.9923
2012-03-01	108712.3208
2012-04-01	103972.898
2012-05-01	93009.20393
2012-06-01	98621.21009
2012-07-01	97673.1061
2012-08-01	100455.5706
2012-09-01	102247.1604
2012-10-01	103708.7235
2012-11-01	108069.6418
2012-12-01	115057.4588
2013-01-01	127930.0207
2013-02-01	129704.1731
2013-03-01	135244.6582
2013-04-01	144457.0457
2013-05-01	148809.0902
2013-06-01	142471.1616
2013-07-01	147798.327
2013-08-01	144545.5025
2013-09-01	151015.5405
2013-10-01	157896.8788
2013-11-01	166797.015
2013-12-01	174305.8617
2014-01-01	164258.6682
2014-02-01	171075.0975
2014-03-01	172225.8995
2014-04-01	173097.2628
2014-05-01	174663.9439
2014-06-01	176855.7301
2014-07-01	176298.6107
2014-08-01	182071.1349
2014-09-01	185787.9776
2014-10-01	186546.7183
2014-11-01	206697.8207
2014-12-01	204237.3371
2015-01-01	197022.3699
2015-02-01	212069.3823
2015-03-01	208918.6371
2015-04-01	211576.2531
2015-05-01	220312.9315
2015-06-01	212906.0458
2015-07-01	219059.7531
2015-08-01	199568.926
2015-09-01	189606.5379
2015-10-01	205765.9831
2015-11-01	208123.1581
2015-12-01	200284.2608
2016-01-01	189557.3364
2016-02-01	175854.7521
2016-03-01	185190.3974
2016-04-01	177689.5826
2016-05-01	185614.3416
2016-06-01	169912.5844
2016-07-01	176195.2439
2016-08-01	176881.5195
2016-09-01	174639.105
2016-10-01	176808.9652
2016-11-01	192559.8863
2016-12-01	204697.7612
2017-01-01	203706.2655
2017-02-01	207304.231
2017-03-01	207199.1676
2017-04-01	209058.5557
2017-05-01	211890.9049
2017-06-01	214654.0555
2017-07-01	216721.1625
2017-08-01	216468.4548
2017-09-01	226056.4871
2017-10-01	230150.2628
2017-11-01	232672.9416
2017-12-01	237022.3806
2018-01-01	240645.6621
2018-02-01	227528.2733
2018-03-01	219649.4457
2018-04-01	227632.9761
2018-05-01	227523.33
2018-06-01	230838.4053
2018-07-01	238981.1993
2018-08-01	241478.3257
2018-09-01	248283.6691
2018-10-01	228591.1479
2018-11-01	231517.2245
2018-12-01	207850.6931
2019-01-01	221067.9642
2019-02-01	231235.964
2019-03-01	233680.6994
2019-04-01	243310.6787
2019-05-01	223777.2391
2019-06-01	234716.0579
2019-07-01	237490.2341
2019-08-01	227617.6706
2019-09-01	235317.9205
2019-10-01	242980.2348
2019-11-01	250880.7781
2019-12-01	256776.9731
2020-01-01	255033.4716
2020-02-01	231530.0036
2020-03-01	200156.446
2020-04-01	218859.6598
2020-05-01	231457.6981
2020-06-01	236891.6592
2020-07-01	241294.3119
2020-08-01	259141.2015
2020-09-01	250138.3958
2020-10-01	239731.8583
2020-11-01	268854.2263
2020-12-01	277395.4959
2021-01-01	278626.7517
2021-02-01	290496.6433
2021-03-01	310144.564
2021-04-01	320047.0785
2021-05-01	327050.2476
2021-06-01	333506.2077
2021-07-01	336610.1307
2021-08-01	345378.0716
2021-09-01	336546.7795
2021-10-01	361391.966
2021-11-01	352997.2554
2021-12-01	371849.1029
2022-01-01	352597.9986
