strategy,start_date,end_date,final_value,return_pct,cagr_pct,max_drawdown_pct,lump_final,beats_lump
DCA_3y,2008-10,2018-10,38754263.64729918,287.5426364729918,14.506976884168555,21.383781466259858,43575826.895341605,False
Hybrid25pct_3y,2008-10,2018-10,39959654.45930982,299.59654459309814,14.858244023450307,21.383781466259848,43575826.895341605,False
DCA_5y,2008-10,2018-10,35239142.87221792,252.3914287221792,13.42336657353853,21.383781466259823,43575826.895341605,False
Hybrid25pct_5y,2008-10,2018-10,37323313.87799884,273.23313877998834,14.076981124548027,21.383781466259855,43575826.895341605,False
DCA_7y,2008-10,2018-10,29832160.72239463,198.3216072239463,11.549716535602862,21.22680427764304,43575826.895341605,False
Hybrid25pct_7y,2008-10,2018-10,33268077.2656314,232.680772656314,12.772386249382217,21.27827697553154,43575826.895341605,False
DCA_10y,2008-10,2018-10,24586521.676894993,145.86521676894995,9.41319728561969,18.257995765757094,43575826.895341605,False
Hybrid25pct_10y,2008-10,2018-10,29333847.98150666,193.33847981506662,11.361969658510173,19.41498429224113,43575826.895341605,False
LumpSum,2008-11,2018-11,51423768.578681424,414.2376857868142,17.79216118911835,21.979770784909366,51423768.578681424,False
DCA_3y,2008-11,2018-11,39058649.65154742,290.58649651547415,14.596597322087312,21.377946355459635,51423768.578681424,False
Hybrid25pct_3y,2008-11,2018-11,42149929.38333094,321.4992938333094,15.472796905833697,21.37794635545963,51423768.578681424,False
DCA_5y,2008-11,2018-11,35303698.66002371,253.0369866002371,13.444127877678259,21.377946355459603,51423768.578681424,False
Hybrid25pct_5y,2008-11,2018-11,39333716.139688134,293.33716139688136,14.677046166225406,21.377946355459628,51423768.578681424,False
DCA_7y,2008-11,2018-11,29845680.610120654,198.45680610120655,11.554770920287893,21.196089561156068,51423768.578681424,False
Hybrid25pct_7y,2008-11,2018-11,35240202.60226085,252.40202602260848,13.423707661637629,21.26252994251539,51423768.578681424,False
DCA_10y,2008-11,2018-11,24608180.395789232,146.08180395789233,9.422831876628557,18.13102124369729,51423768.578681424,False
Hybrid25pct_10y,2008-11,2018-11,31312077.44151227,213.12077441512272,12.091114745401876,19.45917803000716,51423768.578681424,False
LumpSum,2008-12,2018-12,46668685.09847272,366.6868509847272,16.654784700012158,21.953858619711326,46668685.09847272,False
DCA_3y,2008-12,2018-12,34581685.72666663,245.81685726666632,13.20995453097793,21.324117847002977,46668685.09847272,False
Hybrid25pct_3y,2008-12,2018-12,37603435.56961818,276.0343556961818,14.162311226332003,21.32411784700297,46668685.09847272,False
DCA_5y,2008-12,2018-12,31110937.51205338,211.10937512053383,12.018901592353926,21.32411784700297,46668685.09847272,False
Hybrid25pct_5y,2008-12,2018-12,35000374.40865822,250.00374408658223,13.346279417294626,21.32411784700298,46668685.09847272,False
DCA_7y,2008-12,2018-12,26297838.392159306,162.97838392159306,10.151903185906107,21.12798191713722,46668685.09847272,False
Hybrid25pct_7y,2008-12,2018-12,31390550.068737663,213.90550068737664,12.119174780942132,21.200995374952804,46668685.09847272,False
DCA_10y,2008-12,2018-12,21706913.88941738,117.0691388941738,8.058717388831194,18.059317475506415,46668685.09847272,False
Hybrid25pct_10y,2008-12,2018-12,27947356.69168122,179.4735669168122,10.824064452059613,19.351324263877906,46668685.09847272,False
LumpSum,2009-01,2019-01,52616342.33990343,426.1634233990343,18.06252451723347,21.878593344063184,52616342.33990343,False
DCA_3y,2009-01,2019-01,36757843.27718898,267.5784327718898,13.90295788189626,21.365100574616832,52616342.33990343,False
Hybrid25pct_3y,2009-01,2019-01,40722468.0428676,307.224680428676,15.075642699690883,21.36510057461682,52616342.33990343,False
DCA_5y,2009-01,2019-01,32866673.460210234,228.66673460210234,12.635573587627391,21.365100574616836,52616342.33990343,False
Hybrid25pct_5y,2009-01,2019-01,37804090.68013353,278.04090680133527,14.223083414414695,21.365100574616832,52616342.33990343,False
DCA_7y,2009-01,2019-01,27799744.675584212,177.9974467558421,10.765389936279224,21.131245280754683,52616342.33990343,False
Hybrid25pct_7y,2009-01,2019-01,34003894.09166401,240.0389409166401,13.019365677431516,21.221874767300893,52616342.33990343,False
DCA_10y,2009-01,2019-01,22980063.032480963,129.80063032480965,8.676369460154598,17.983679350257855,52616342.33990343,False
Hybrid25pct_10y,2009-01,2019-01,30389132.859336577,203.89132859336576,11.75625264018203,19.356597734838708,52616342.33990343,False
LumpSum,2009-02,2019-02,54790876.68990679,447.90876689906787,18.54161096507907,21.86968668849265,54790876.68990679,False
DCA_3y,2009-02,2019-02,38171456.549983196,281.71456549983196,14.333598672571245,21.400361552354646,54790876.68990679,False
Hybrid25pct_3y,2009-02,2019-02,42326311.5849641,323.26311584964094,15.521027340133786,21.400361552354635,54790876.68990679,False
DCA_5y,2009-02,2019-02,34022938.80339235,240.2293880339235,13.025694008367218,21.400361552354664,54790876.68990679,False
