strategy,start_date,end_date,final_value,return_pct,cagr_pct,max_drawdown_pct,lump_final,beats_lump
LumpSum,1999-09,2009-09,5943129.027055349,-40.5687097294465,-5.070429511141372,78.58993274714258,5943129.027055349,False
DCA_3y,1999-09,2009-09,6758152.369527922,-32.41847630472078,-3.84258096133,58.84863783237393,5943129.027055349,True
Hybrid25pct_3y,1999-09,2009-09,6554396.533909785,-34.456034660902155,-4.13650219076901,65.57600520837148,5943129.027055349,True
DCA_5y,1999-09,2009-09,8401944.239268245,-15.980557607317547,-1.7261479442525651,58.84863783237391,5943129.027055349,True
Hybrid25pct_5y,1999-09,2009-09,7787240.436215021,-22.127595637849794,-2.469969865345578,58.84863783237391,5943129.027055349,True
DCA_7y,1999-09,2009-09,8526261.253059005,-14.737387469409946,-1.5816989870813147,58.84863783237396,5943129.027055349,True
Hybrid25pct_7y,1999-09,2009-09,7880478.196558099,-21.195218034419007,-2.353820183388533,58.84863783237393,5943129.027055349,True
DCA_10y,1999-09,2009-09,8622143.476531893,-13.778565234681073,-1.4715786303055478,54.06402782508988,5943129.027055349,True
Hybrid25pct_10y,1999-09,2009-09,7952389.864162758,-20.47610135837242,-2.2650789877048383,55.024979560849374,5943129.027055349,True
LumpSum,1999-10,2009-10,5401907.357814583,-45.98092642185417,-5.972538121184057,78.58993274714258,5401907.357814583,False
DCA_3y,1999-10,2009-10,6830863.717019275,-31.691362829807257,-3.7396221496429294,58.84863783237394,5401907.357814583,True
Hybrid25pct_3y,1999-10,2009-10,6473624.62721811,-35.2637537278189,-4.255298098112847,63.71159333437213,5401907.357814583,True
DCA_5y,1999-10,2009-10,8249086.374022193,-17.509136259778067,-1.9064199165123696,58.84863783237391,5401907.357814583,True
Hybrid25pct_5y,1999-10,2009-10,7537291.619970289,-24.62708380029711,-2.7876298508071384,58.84863783237391,5401907.357814583,True
DCA_7y,1999-10,2009-10,8330180.647223007,-16.698193527769934,-1.8104110484039149,58.84863783237396,5401907.357814583,True
Hybrid25pct_7y,1999-10,2009-10,7598112.324870905,-24.018876751290954,-2.709469620676208,58.84863783237393,5401907.357814583,True
DCA_10y,1999-10,2009-10,8433681.256480707,-15.663187435192928,-1.6890894975015724,53.69221424425119,5401907.357814583,True
Hybrid25pct_10y,1999-10,2009-10,7675737.7818141775,-23.24262218185823,-2.6105276192899374,54.671508554392645,5401907.357814583,True
LumpSum,1999-11,2009-11,4979008.074962333,-50.20991925037668,-6.735947368146933,78.58993274714257,4979008.074962333,False
DCA_3y,1999-11,2009-11,7131888.900531982,-28.681110994680182,-3.3236028985928034,58.84863783237393,4979008.074962333,True
Hybrid25pct_3y,1999-11,2009-11,6593668.694139577,-34.06331305860423,-4.07921767762538,61.601668287685754,4979008.074962333,True
DCA_5y,1999-11,2009-11,8446415.03757326,-15.535849624267406,-1.674255881974096,58.84863783237391,4979008.074962333,True
Hybrid25pct_5y,1999-11,2009-11,7579563.296920527,-24.204367030794728,-2.733246978661885,58.84863783237391,4979008.074962333,True
DCA_7y,1999-11,2009-11,8484381.838035552,-15.156181619644482,-1.6301474154948314,58.84863783237396,4979008.074962333,True
Hybrid25pct_7y,1999-11,2009-11,7608038.397267253,-23.91961602732747,-2.6967671814575045,58.84863783237393,4979008.074962333,True
DCA_10y,1999-11,2009-11,8603773.713676553,-13.962262863234464,-1.4925905903874659,53.322759209909435,4979008.074962333,True
Hybrid25pct_10y,1999-11,2009-11,7697582.303997999,-23.024176960020004,-2.5828468030081653,54.29189127386809,4979008.074962333,True
LumpSum,1999-12,2009-12,4552608.3020818615,-54.47391697918138,-7.5672171122618925,78.58993274714257,4552608.3020818615,False
DCA_3y,1999-12,2009-12,8260022.436093897,-17.399775639061033,-1.893423107111225,58.84863783237393,4552608.3020818615,True
Hybrid25pct_3y,1999-12,2009-12,7333168.902590895,-26.668310974091046,-3.0541620510880274,58.84863783237388,4552608.3020818615,True
DCA_5y,1999-12,2009-12,9638158.937535066,-3.6184106246493375,-0.36787153057499244,58.848637832373896,4552608.3020818615,True
Hybrid25pct_5y,1999-12,2009-12,8366771.278671764,-16.33228721328236,-1.7673659190073243,58.84863783237391,4552608.3020818615,True
DCA_7y,1999-12,2009-12,9631284.305416297,-3.6871569458370335,-0.37498029667160093,58.84863783237396,4552608.3020818615,True
Hybrid25pct_7y,1999-12,2009-12,8361615.304582692,-16.383846954173087,-1.7734211272502853,58.84863783237393,4552608.3020818615,True
DCA_10y,1999-12,2009-12,9781433.5408417,-2.185664591582992,-0.2207464046789731,52.956831899077905,4552608.3020818615,True
Hybrid25pct_10y,1999-12,2009-12,8474227.231151743,-15.25772768848257,-1.641927243505037,53.82027019069719,4552608.3020818615,True
LumpSum,2000-01,2010-01,4001805.5079287435,-59.98194492071256,-8.751528620673843,78.58993274714257,4001805.5079287435,False
DCA_3y,2000-01,2010-01,7758642.820783153,-22.41357179216846,-2.5058458124317062,58.84863783237393,4001805.5079287435,True
Hybrid25pct_3y,2000-01,2010-01,6819433.492569558,-31.80566507430441,-3.7557417379107116,58.84863783237388,4001805.5079287435,True
DCA_5y,2000-01,2010-01,8842895.992110938,-11.571040078890626,-1.2221766952610236,58.84863783237391,4001805.5079287435,True
Hybrid25pct_5y,2000-01,2010-01,7632623.371065387,-23.673766289346133,-2.6653697858286862,58.84863783237391,4001805.5079287435,True
DCA_7y,2000-01,2010-01,8788537.67293458,-12.11462327065419,-1.28306520254029,58.84863783237395,4001805.5079287435,True
Hybrid25pct_7y,2000-01,2010-01,7591854.631683127,-24.08145368316873,-2.71748529635486,58.84863783237393,4001805.5079287435,True
DCA_10y,2000-01,2010-01,8925921.434158077,-10.740785658419227,-1.1298242875306563,52.597998142600275,4001805.5079287435,True
Hybrid25pct_10y,2000-01,2010-01,7694892.452600743,-23.051075473992576,-2.5862514938505665,53.487138809519216,4001805.5079287435,True
LumpSum,2000-02,2010-02,3374558.884493877,-66.25441115506123,-10.29395678699383,78.58993274714258,3374558.884493877,False
DCA_3y,2000-02,2010-02,8257884.776702016,-17.421152232979843,-1.8959623601767506,58.84863783237392,3374558.884493877,True
Hybrid25pct_3y,2000-02,2010-02,7037053.303649988,-29.629466963500118,-3.4529331843536903,58.848637832373875,3374558.884493877,True
DCA_5y,2000-02,2010-02,9215052.719315238,-7.849472806847613,-0.8141356264908639,58.848637832373896,3374558.884493877,True
Hybrid25pct_5y,2000-02,2010-02,7754929.260609896,-22.450707393901038,-2.510513231987832,58.84863783237391,3374558.884493877,True
DCA_7y,2000-02,2010-02,9096546.558104554,-9.034534418954454,-0.9424335011364526,58.84863783237395,3374558.884493877,True
Hybrid25pct_7y,2000-02,2010-02,7666049.639701893,-23.339503602981072,-2.6228268849280645,58.84863783237393,3374558.884493877,True
DCA_10y,2000-02,2010-02,9249708.271306474,-7.502917286935262,-0.7768972334637692,52.24151916432385,3374558.884493877,True
Hybrid25pct_10y,2000-02,2010-02,7780920.924603323,-22.19079075396676,-2.4778875270305534,53.029506955044766,3374558.884493877,True
LumpSum,2000-03,2010-03,3994922.067486616,-60.05077932513384,-8.767236283700653,77.60962575890291,3994922.067486616,False
DCA_3y,2000-03,2010-03,9662927.578844057,-3.3707242115594283,-0.34229711004795105,58.84863783237393,3994922.067486616,True
Hybrid25pct_3y,2000-03,2010-03,8245926.2010047035,-17.54073798995296,-1.9101784677529543,58.84863783237388,3994922.067486616,True
DCA_5y,2000-03,2010-03,10560750.124938497,5.607501249384983,0.5470832377725054,58.848637832373896,3994922.067486616,True
Hybrid25pct_5y,2000-03,2010-03,8919293.110575527,-10.80706889424473,-1.1371687686483223,58.84863783237391,3994922.067486616,True
DCA_7y,2000-03,2010-03,10356073.905528333,3.560739055283335,0.3504938518727352,58.84863783237395,3994922.067486616,True
