strategy,start_date,end_date,final_value,return_pct,cagr_pct,max_drawdown_pct,lump_final,beats_lump
DCA_5y,2001-04,2011-04,9769532.411192395,-2.3046758880760576,-0.23289325922123405,62.83769341189848,8064619.558510488,True
Hybrid25pct_5y,2001-04,2011-04,9343304.198021919,-6.566958019780811,-0.6769496503156724,62.83769341189848,8064619.558510488,True
DCA_7y,2001-04,2011-04,8881241.405993609,-11.187585940063915,-1.179427060569893,62.43873016732424,8064619.558510488,True
Hybrid25pct_7y,2001-04,2011-04,8677085.944122834,-13.229140558771658,-1.408973154172788,62.53219290437448,8064619.558510488,True
DCA_10y,2001-04,2011-04,9554728.468926903,-4.45271531073097,-0.45445355455467906,50.91767588109162,8064619.558510488,True
Hybrid25pct_10y,2001-04,2011-04,9182201.241322793,-8.177987586772073,-0.8495520417324487,53.952089657799526,8064619.558510488,True
LumpSum,2001-05,2011-05,8201504.459412493,-17.98495540587507,-1.9631491080541963,62.83769341189848,8201504.459412493,False
DCA_3y,2001-05,2011-05,10026337.086043118,0.26337086043117797,0.0263059241146113,62.8376934118985,8201504.459412493,True
Hybrid25pct_3y,2001-05,2011-05,9570128.929385468,-4.2987107061453145,-0.4384202738043075,62.837693411898464,8201504.459412493,True
DCA_5y,2001-05,2011-05,9441029.391647248,-5.589706083527524,-0.5735496184144928,62.837693411898464,8201504.459412493,True
Hybrid25pct_5y,2001-05,2011-05,9131148.15858856,-8.688518414114398,-0.9048181554057955,62.83769341189848,8201504.459412493,True
DCA_7y,2001-05,2011-05,8584956.049747385,-14.150439502526147,-1.5141567813825585,62.362650707672294,8201504.459412493,True
Hybrid25pct_7y,2001-05,2011-05,8489093.152163666,-15.10906847836334,-1.6246863752228724,62.47849708332548,8201504.459412493,True
DCA_10y,2001-05,2011-05,9262077.55605729,-7.379224439427112,-0.7636364814512575,50.505674774693354,8201504.459412493,True
Hybrid25pct_10y,2001-05,2011-05,8996934.281896085,-10.03065718103916,-1.0514453485013897,53.76842484835148,8201504.459412493,True
LumpSum,2001-06,2011-06,7927386.089669265,-20.72613910330735,-2.295852207779958,62.83769341189848,7927386.089669265,False
DCA_3y,2001-06,2011-06,9870209.182496892,-1.2979081750310817,-0.13055516254496524,62.8376934118985,7927386.089669265,True
Hybrid25pct_3y,2001-06,2011-06,9384503.40928999,-6.154965907100108,-0.6332399074449824,62.83769341189846,7927386.089669265,True
DCA_5y,2001-06,2011-06,9244871.129279574,-7.551288707204251,-0.7820873347171298,62.83769341189848,7927386.089669265,True
