Date	Close
2017-04-01	26498.78063
2017-05-01	26760.96741
2017-06-01	27083.77685
2017-07-01	27270.55323
2017-08-01	27337.74517
2017-09-01	28387.5697
2017-10-01	29056.92197
2017-11-01	29681.64973
2017-12-01	30069.78488
2018-01-01	30651.55144
2018-02-01	29182.27358
2018-03-01	27964.94962
2018-04-01	28857.51187
2018-05-01	29454.42873
2018-06-01	29972.6421
2018-07-01	31225.94295
2018-08-01	32224.11985
2018-09-01	33049.92137
2018-10-01	30595.26329
2018-11-01	31261.74301
2018-12-01	27573.67406
2019-01-01	29417.24209
2019-02-01	30895.02202
2019-03-01	31318.55838
2019-04-01	32835.27211
2019-05-01	30102.70201
2019-06-01	31569.87148
2019-07-01	32289.59461
2019-08-01	31127.79414
2019-09-01	32034.54095
2019-10-01	32998.96781
2019-11-01	34399.65785
2019-12-01	35041.86413
2020-01-01	35028.99686
2020-02-01	32036.37183
2020-03-01	27846.02219
2020-04-01	30968.07298
2020-05-01	32793.52385
2020-06-01	33176.45127
2020-07-01	34181.09272
2020-08-01	36864.43213
2020-09-01	35385.81745
2020-10-01	34141.06344
2020-11-01	37683.92919
2020-12-01	38554.8803
2021-01-01	38738.92771
2021-02-01	40519.75034
2021-03-01	43717.18077
2021-04-01	45445.63892
2021-05-01	46165.33531
2021-06-01	47315.61367
2021-07-01	48091.3909
2021-08-01	49646.31275
2021-09-01	48036.21376
2021-10-01	52278.72333
2021-11-01	51844.55063
2021-12-01	54650.32416
2022-01-01	51857.52689
2022-02-01	50467.87815
2022-03-01	55109.56612
2022-04-01	53428.98682
2022-05-01	52765.84571
2022-06-01	51528.20195
2022-07-01	54889.42594
2022-08-01	54824.89956
2022-09-01	51587.86449
2022-10-01	57086.47115
2022-11-01	56563.55961
2022-12-01	50140.39753
2023-01-01	53037.10551
2023-02-01	54016.97495
2023-03-01	54531.15904
2023-04-01	56699.58065
2023-05-01	58412.09031
2023-06-01	64178.07786
2023-07-01	64437.60281
2023-08-01	65795.68421
2023-09-01	63852.68551
2023-10-01	62358.21703
2023-11-01	67108.60027
2023-12-01	67028.21823
2024-01-01	71161.54431
2024-02-01	76545.30346
2024-03-01	79161.41188
2024-04-01	78466.49939
2024-05-01	82772.30516
2024-06-01	87554.11626
2024-07-01	84092.16169
2024-08-01	82381.82856
2024-09-01	81923.17681
2024-10-01	87117.91958
2024-11-01	90229.45362
2024-12-01	92011.62674
2025-01-01	92738.65661
2025-02-01	89134.12624
2025-03-01	83694.25609
2025-04-01	78910.48523
2025-05-01	84895.73164
2025-06-01	89289.82739
2025-07-01	94322.76877
2025-08-01	94835.25376
2025-09-01	98991.01791
2025-10-01	104969.0298
2025-11-01	106711.3443
2025-12-01	106661.1491
2026-01-01	107075.4416
2026-02-01	106917.711
2026-03-01	103950.9982
2026-04-01	115117.8376
2026-05-01	113769.012
