strategy,start_date,end_date,final_value,return_pct,cagr_pct,max_drawdown_pct,lump_final,beats_lump
DCA_5y,2000-04,2010-04,8729214.746732336,-12.707852532676645,-1.3499027391553065,61.31753820035774,7107036.328949735,True
Hybrid25pct_5y,2000-04,2010-04,8323670.142286687,-16.763298577133124,-1.8180878176275672,61.317538200357745,7107036.328949735,True
DCA_7y,2000-04,2010-04,8385933.507392499,-16.14066492607501,-1.7448910724315092,61.317538200357816,7107036.328949735,True
Hybrid25pct_7y,2000-04,2010-04,8066209.212781814,-19.33790787218186,-2.126087801130405,61.31753820035777,7107036.328949735,True
DCA_10y,2000-04,2010-04,8821127.150324617,-11.78872849675383,-1.2465201294104333,53.5646668535679,7107036.328949735,True
Hybrid25pct_10y,2000-04,2010-04,8392604.444980899,-16.07395555019101,-1.7370777600140497,55.39518983728202,7107036.328949735,True
LumpSum,2000-05,2010-05,6488441.554877747,-35.11558445122254,-4.233406447549792,61.31753820035774,6488441.554877747,False
DCA_3y,2000-05,2010-05,7554024.924978103,-24.45975075021898,-2.766069567675611,61.31753820035777,6488441.554877747,True
Hybrid25pct_3y,2000-05,2010-05,7287629.082453022,-27.123709175469777,-3.1145354378379952,61.317538200357724,6488441.554877747,True
DCA_5y,2000-05,2010-05,7840607.51438202,-21.593924856179804,-2.4033363683666265,61.31753820035774,6488441.554877747,True
Hybrid25pct_5y,2000-05,2010-05,7502566.024505951,-24.974339754940488,-2.8325103836622123,61.317538200357745,6488441.554877747,True
DCA_7y,2000-05,2010-05,7493594.98001563,-25.064050199843702,-2.8441352499388617,61.3175382003578,6488441.554877747,True
Hybrid25pct_7y,2000-05,2010-05,7242306.623731163,-27.57693376268837,-3.174958723746335,61.31753820035777,6488441.554877747,True
DCA_10y,2000-05,2010-05,7913106.198545858,-20.868938014541417,-2.3134662967601693,53.156441198643165,6488441.554877747,True
Hybrid25pct_10y,2000-05,2010-05,7556940.03762883,-24.43059962371169,-2.7623179431689016,55.11522107840852,6488441.554877747,True
LumpSum,2000-06,2010-06,5926630.033389157,-40.733699666108436,-5.096816326489462,61.317538200357745,5926630.033389157,False
DCA_3y,2000-06,2010-06,6967802.4962272,-30.321975037728,-3.5483673951758776,61.31753820035777,5926630.033389157,True
Hybrid25pct_3y,2000-06,2010-06,6707509.380517697,-32.92490619482303,-3.914881768570433,61.317538200357724,5926630.033389157,True
DCA_5y,2000-06,2010-06,7194310.812218123,-28.056891877818767,-3.2393182442870594,61.31753820035774,5926630.033389157,True
Hybrid25pct_5y,2000-06,2010-06,6877390.617510884,-31.226093824891155,-3.6742566469159965,61.317538200357745,5926630.033389157,True
DCA_7y,2000-06,2010-06,6845751.324496263,-31.54248675503737,-3.718663114208287,61.3175382003578,5926630.033389157,True
Hybrid25pct_7y,2000-06,2010-06,6615971.001719491,-33.840289982805096,-4.046822879705891,61.31753820035777,5926630.033389157,True
DCA_10y,2000-06,2010-06,7268956.723479155,-27.310432765208446,-3.139388094238338,52.745844314690046,5926630.033389157,True
Hybrid25pct_10y,2000-06,2010-06,6933375.050956656,-30.66624949043344,-3.5961297928892466,54.802277826848055,5926630.033389157,True
LumpSum,2000-07,2010-07,6101442.71576869,-38.9855728423131,-4.820536204975667,61.317538200357745,6101442.71576869,False
DCA_3y,2000-07,2010-07,7331751.80794831,-26.6824819205169,-3.0560356391310495,61.31753820035777,6101442.71576869,True
Hybrid25pct_3y,2000-07,2010-07,7024174.534903412,-29.75825465096589,-3.4706171850833467,61.317538200357724,6101442.71576869,True
DCA_5y,2000-07,2010-07,7530691.193674212,-24.693088063257875,-2.7961461204006777,61.31753820035774,6101442.71576869,True
Hybrid25pct_5y,2000-07,2010-07,7173379.0741978325,-28.26620925802168,-3.267507544724879,61.31753820035774,6101442.71576869,True
DCA_7y,2000-07,2010-07,7137139.405091509,-28.628605949084907,-3.3164879282643445,61.31505253413974,6101442.71576869,True
Hybrid25pct_7y,2000-07,2010-07,6878215.23276081,-31.217847672391898,-3.673101740995244,61.315603800272825,6101442.71576869,True
DCA_10y,2000-07,2010-07,7627010.020525625,-23.729899794743748,-2.6725305519032294,52.33423931877515,6101442.71576869,True
Hybrid25pct_10y,2000-07,2010-07,7245618.194336392,-27.543818056636084,-3.17053227483326,54.46824064075325,6101442.71576869,True
LumpSum,2000-08,2010-08,5478013.563394119,-45.219864366058815,-5.84089748948352,61.317538200357745,5478013.563394119,False
DCA_3y,2000-08,2010-08,6894716.771366766,-31.052832286332343,-3.650016848815063,61.31753820035777,5478013.563394119,True
Hybrid25pct_3y,2000-08,2010-08,6540540.969373611,-34.594590306263896,-4.156786408944879,61.317538200357724,5478013.563394119,True
DCA_5y,2000-08,2010-08,7043823.713798169,-29.561762862018316,-3.4436483262989426,61.317538200357745,5478013.563394119,True
Hybrid25pct_5y,2000-08,2010-08,6652371.176197157,-33.47628823802843,-3.9941609951999357,61.317538200357745,5478013.563394119,True
DCA_7y,2000-08,2010-08,6658467.593062838,-33.41532406937162,-3.9853663809071183,61.28806741483934,5478013.563394119,True
Hybrid25pct_7y,2000-08,2010-08,6363354.0856456645,-36.36645914354335,-4.419651651518263,61.29441382705592,5478013.563394119,True
DCA_10y,2000-08,2010-08,7152678.3460523775,-28.47321653947622,-3.2954586417490606,51.92255432487279,5478013.563394119,True
Hybrid25pct_10y,2000-08,2010-08,6734012.150387813,-32.65987849612186,-3.8769838678323176,54.09024867027099,5478013.563394119,True
