strategy,start_date,end_date,final_value,return_pct,cagr_pct,max_drawdown_pct,lump_final,beats_lump
Hybrid25pct_7y,1999-10,2009-10,7114983.584221762,-28.850164157782388,-3.3465433990510385,57.365568376453645,5720798.777407617,True
DCA_10y,1999-10,2009-10,7545064.40775685,-24.549355922431502,-2.7776095312874727,52.28777176428252,5720798.777407617,True
Hybrid25pct_10y,1999-10,2009-10,7088998.000169542,-29.11001999830458,-3.3819016523211176,53.39547893329879,5720798.777407617,True
LumpSum,1999-11,2009-11,5116811.754887209,-48.8318824511279,-6.480980680967696,57.36556837645362,5116811.754887209,False
DCA_3y,1999-11,2009-11,6860950.783599429,-31.390492164005714,-3.6973073260255562,57.36556837645364,5116811.754887209,True
Hybrid25pct_3y,1999-11,2009-11,6424916.026421379,-35.75083973578621,-4.32758304999159,57.3655683764536,5116811.754887209,True
DCA_5y,1999-11,2009-11,7533737.759009017,-24.66262240990983,-2.7922144229476586,57.36556837645362,5116811.754887209,True
Hybrid25pct_5y,1999-11,2009-11,6929506.257978564,-30.704937420214364,-3.6015104379238827,57.36556837645361,5116811.754887209,True
DCA_7y,1999-11,2009-11,7113919.052051781,-28.860809479482196,-3.3479896095838235,57.365568376453666,5116811.754887209,True
Hybrid25pct_7y,1999-11,2009-11,6614642.227760644,-33.85357772239357,-4.048750209917218,57.365568376453645,5116811.754887209,True
DCA_10y,1999-11,2009-11,7116985.779794588,-28.83014220205412,-3.3438238619056038,51.93068881848224,5116811.754887209,True
Hybrid25pct_10y,1999-11,2009-11,6616942.273567743,-33.83057726432257,-4.045414311509832,53.07274057607017,5116811.754887209,True
LumpSum,1999-12,2009-12,5269945.418650563,-47.30054581349437,-6.204800446043257,57.36556837645362,5269945.418650563,False
DCA_3y,1999-12,2009-12,7542368.387207288,-24.57631612792712,-2.781084063836503,57.365568376453645,5269945.418650563,True
Hybrid25pct_3y,1999-12,2009-12,6974262.645068113,-30.257373549318878,-3.539428678950862,57.3655683764536,5269945.418650563,True
DCA_5y,1999-12,2009-12,8186032.331896139,-18.13967668103861,-1.9816594665840626,57.36556837645361,5269945.418650563,True
Hybrid25pct_5y,1999-12,2009-12,7457010.603584746,-25.42989396415254,-2.891672109596033,57.36556837645361,5269945.418650563,True
DCA_7y,1999-12,2009-12,7688465.34401342,-23.115346559865802,-2.594390973244187,57.36556837645368,5269945.418650563,True
Hybrid25pct_7y,1999-12,2009-12,7083835.362672712,-29.161646373272887,-3.3889402741343666,57.36556837645364,5269945.418650563,True
DCA_10y,1999-12,2009-12,7734168.985140152,-22.65831014859848,-2.536643075531897,51.574926295179516,5269945.418650563,True
Hybrid25pct_10y,1999-12,2009-12,7118113.093517755,-28.81886906482245,-3.342292960042703,52.74673543732489,5269945.418650563,True
LumpSum,2000-01,2010-01,5276001.779901169,-47.23998220098831,-6.194026823007226,57.36556837645362,5276001.779901169,False
DCA_3y,2000-01,2010-01,7640083.616034417,-23.599163839655823,-2.6558603293243888,57.36556837645364,5276001.779901169,True
Hybrid25pct_3y,2000-01,2010-01,7049063.157001111,-29.509368429988893,-3.4364685290400487,57.3655683764536,5276001.779901169,True
DCA_5y,2000-01,2010-01,8171108.840112954,-18.28891159887046,-1.9995433112148242,57.36556837645361,5276001.779901169,True
Hybrid25pct_5y,2000-01,2010-01,7447332.07506001,-25.526679249399898,-2.9042832638590976,57.36556837645361,5276001.779901169,True
DCA_7y,2000-01,2010-01,7635180.073038237,-23.64819926961763,-2.662109856374606,57.365568376453666,5276001.779901169,True
Hybrid25pct_7y,2000-01,2010-01,7045385.499753978,-29.54614500246022,-3.441507652199338,57.365568376453645,5276001.779901169,True
DCA_10y,2000-01,2010-01,7718170.002342145,-22.818299976578547,-2.556823239747197,51.2207241361619,5276001.779901169,True
Hybrid25pct_10y,2000-01,2010-01,7107627.946731901,-28.923720532680996,-3.3565403125330073,52.47265376707193,5276001.779901169,True
LumpSum,2000-02,2010-02,5201461.365725389,-47.98538634274612,-6.327407996726264,57.36556837645361,5201461.365725389,False
