vix_threshold,condition_market,condition_drop,initial_ratio,amounts,ratios,avg_return_pct,median_return_pct,min_return_pct,max_return_pct,avg_cagr_pct,avg_max_drawdown_pct,worst_drawdown_pct,avg_unused_cash,avg_trigger_count
,SOX,-0.2,0.0,"(200, 200, 200, 200, 200)","(0.7, 0.5, 0.5, 0.3, 0.3)",340.6960867675559,391.1549281807952,0.0,836.6351743560987,11.53192829462275,38.2525607123176,56.77538774277283,36.15853658536585,13.490853658536585
30.0,SP500,-0.2,0.4,"(200, 200, 200, 200, 200)","(0.3, 0.3, 0.3, 0.3, 0.3)",340.5912962148952,292.4678400099215,1.2869842106777885,853.7694183831263,11.15800970031852,37.440728600147814,56.77538774277283,77.92682926829268,8.701219512195122
30.0,SP500,-0.2,0.0,"(200, 200, 200, 200, 200)","(0.7, 0.5, 0.5, 0.3, 0.3)",340.55600421894485,198.01400201763198,0.0,836.6351743560987,9.799319280727637,36.53867528714664,56.77538774277283,129.8780487804878,12.176829268292684
35.0,SP500,-0.2,0.0,"(200, 200, 200, 200, 200)","(0.5, 0.5, 0.5, 0.5, 0.5)",340.35685582934246,202.52452484692043,0.0,838.0710028506396,8.422695930468867,34.321948390858374,56.77538774277282,222.5609756097561,7.774390243902439
30.0,SP500,-0.2,0.0,"(100, 100, 200, 200, 300)","(0.7, 0.5, 0.5, 0.3, 0.3)",340.25855461722,198.9018953997188,0.0,833.4316848302014,9.79620398356503,36.530945486260116,56.77538774277282,130.2439024390244,10.439024390243903
35.0,SOX,-0.2,0.2,"(100, 100, 200, 200, 300)","(0.7, 0.7, 0.5, 0.5, 0.3)",340.2522790372316,247.87425374680646,0.6434921053388942,839.8115532036801,10.62199569355713,37.33195290270476,56.45835997140478,80.27439024390245,8.210365853658537
35.0,SOX,-0.3,0.4,"(200, 200, 200, 200, 200)","(0.7, 0.5, 0.3, 0.3, 0.3)",340.23729709439726,307.0252547850697,1.2869842106777885,862.0468293508676,11.193656177329814,37.733735854389664,56.77538774277283,56.707317073170735,7.134146341463414
35.0,NQ100,-0.2,0.2,"(200, 200, 200, 200, 200)","(0.3, 0.3, 0.3, 0.3, 0.3)",340.1549969271969,243.54002148135385,0.6434921053388942,823.0161869569974,9.850598655245053,35.58468930216353,56.13792289342654,160.67073170731706,10.65548780487805
30.0,SP500,-0.2,0.4,"(100, 100, 200, 200, 300)","(0.5, 0.5, 0.5, 0.5, 0.5)",340.14181366221754,294.14840182655496,1.2869842106777885,858.819916530305,11.16877930154789,37.443427734826386,56.77538774277283,77.7439024390244,5.225609756097561
35.0,SP500,-0.2,0.0,"(200, 200, 200, 200, 200)","(0.3, 0.5, 0.7, 0.7, 0.7)",340.11692514744146,207.0234729439904,0.0,842.6872661279336,8.458563178650431,34.321948390858374,56.77538774277282,222.5609756097561,6.219512195121951
30.0,SP500,-0.2,0.0,"(200, 200, 200, 200, 200)","(0.3, 0.5, 0.7, 0.7, 0.7)",340.0644026401669,207.0234729439904,0.0,842.6872661279336,9.874171423708123,36.5409169184375,56.77538774277282,129.7560975609756,6.963414634146342
30.0,SP500,-0.2,0.4,"(200, 200, 200, 200, 200)","(0.3, 0.3, 0.5, 0.5, 0.7)",340.029083440641,293.95259696818,1.2869842106777885,859.6965008157866,11.16698521590687,37.44430324624766,56.77538774277283,77.6829268292683,5.225609756097561
30.0,SP500,-0.2,0.2,"(200, 200, 200, 200, 200)","(0.5, 0.5, 0.5, 0.5, 0.5)",339.9485322844919,250.4658928727892,0.6434921053388942,852.3670477394006,10.526503275616566,37.01561738467951,56.77538774277283,103.65853658536585,6.963414634146342
30.0,SP500,-0.2,0.2,"(200, 200, 200, 200, 200)","(0.5, 0.5, 0.3, 0.3, 0.3)",339.9133972782251,245.20360504291563,0.6434921053388942,843.0016764818822,10.4777321994197,37.011597782877324,56.77538774277283,103.90243902439025,10.439024390243903
30.0,SP500,-0.2,0.4,"(200, 200, 200, 200, 200)","(0.7, 0.5, 0.3, 0.3, 0.3)",339.8326619288168,293.90831280158807,1.2869842106777885,862.0468293508676,11.164551254755198,37.44602862958353,56.77538774277283,77.5609756097561,6.963414634146342
35.0,SP500,-0.2,0.2,"(200, 200, 200, 200, 200)","(0.5, 0.5, 0.5, 0.5, 0.5)",339.7686486608042,250.4658928727892,0.6434921053388942,852.3670477394006,9.453674738435517,35.33703025160843,56.77538774277283,178.0487804878049,6.219512195121951
,SOX,-0.3,0.2,"(200, 200, 200, 200, 200)","(0.5, 0.5, 0.5, 0.5, 0.5)",339.7452095735321,393.86653094877323,0.6434921053388942,852.3670477394006,11.842050279870108,38.29420137599432,56.77538774277283,31.097560975609756,7.689024390243903
30.0,SP500,-0.2,0.0,"(200, 200, 200, 200, 200)","(0.5, 0.5, 0.5, 0.5, 0.5)",339.66639368230335,202.52452484692043,0.0,838.0710028506396,9.834402064775242,36.5386307533532,56.77538774277283,129.8780487804878,8.701219512195122
35.0,SOX,-0.2,0.0,"(200, 200, 200, 200, 200)","(0.3, 0.3, 0.3, 0.3, 0.3)",339.6376837866243,199.388848930134,0.0,821.151248521843,9.256061482609299,35.095360398019984,55.512239561013985,180.85365853658536,13.652439024390244
,SOX,-0.3,0.4,"(100, 100, 200, 200, 300)","(0.7, 0.5, 0.3, 0.3, 0.3)",339.60426940062194,393.2091180206505,1.2869842106777885,856.316447411687,12.073788778118187,38.356849737377466,56.77538774277283,23.414634146341463,7.689024390243903
30.0,SP500,-0.2,0.4,"(200, 200, 200, 200, 200)","(0.5, 0.5, 0.5, 0.5, 0.5)",339.57816255433494,293.1693775346806,1.2869842106777885,863.2028379577125,11.159679290920556,37.4476493862654,56.77538774277283,77.4390243902439,5.225609756097561
35.0,SP500,-0.2,0.4,"(100, 100, 200, 200, 300)","(0.5, 0.5, 0.5, 0.5, 0.5)",339.5700517991185,294.14840182655496,1.2869842106777885,858.819916530305,10.396207334033575,36.24590863876078,56.77538774277283,133.53658536585365,4.664634146341464
35.0,NQ100,-0.2,0.2,"(100, 100, 200, 200, 300)","(0.7, 0.7, 0.5, 0.5, 0.3)",339.5097651605916,248.87232860445755,0.6434921053388942,839.8115532036801,10.048235154759263,36.034229114189344,56.45835997140478,141.92073170731706,7.545731707317073
35.0,SOX,-0.3,0.4,"(200, 200, 200, 200, 200)","(0.3, 0.5, 0.7, 0.7, 0.7)",339.4825195036071,304.0074555495596,1.2869842106777885,846.1222791201998,11.67378972718682,37.82832731970543,56.18348114652556,42.98780487804878,4.801829268292683
35.0,SOX,-0.2,0.2,"(200, 200, 200, 200, 200)","(0.7, 0.5, 0.3, 0.3, 0.3)",339.44015585943333,258.29934687827995,0.6434921053388942,830.141053925849,10.593971590054382,36.88014750079963,56.13215337212607,98.84146341463415,9.765243902439025
35.0,SP500,-0.2,0.4,"(200, 200, 200, 200, 200)","(0.7, 0.5, 0.3, 0.3, 0.3)",339.42037217416686,293.90831280158807,1.2869842106777885,862.0468293508676,10.395772743944859,36.24590863876078,56.77538774277283,133.53658536585365,6.219512195121951
,SOX,-0.3,0.4,"(200, 200, 200, 200, 200)","(0.3, 0.3, 0.3, 0.3, 0.3)",339.3904050979213,392.71735163999375,1.2869842106777885,853.7694183831263,12.06268545529523,38.35684761609708,56.77538774277283,23.414634146341463,9.609756097560975
35.0,SP500,-0.2,0.4,"(200, 200, 200, 200, 200)","(0.3, 0.3, 0.5, 0.5, 0.7)",339.3684223639321,293.95259696818,1.2869842106777885,859.6965008157866,10.393183920561311,36.24590863876078,56.77538774277283,133.53658536585365,4.664634146341464
,SP500,-0.2,0.4,"(100, 100, 200, 200, 300)","(0.7, 0.5, 0.3, 0.3, 0.3)",339.28906084254567,295.34685599007264,1.2869842106777885,856.316447411687,11.234255210284228,37.505049607241496,56.77538774277283,73.71951219512195,7.0182926829268295
35.0,NQ100,-0.2,0.0,"(200, 200, 200, 200, 200)","(0.5, 0.5, 0.3, 0.3, 0.3)",339.2291788813103,188.74267091190836,0.0,828.0790497994556,8.953506899367973,34.94491486786024,56.14503857194877,190.73170731707316,12.207317073170731
35.0,SP500,-0.2,0.0,"(200, 200, 200, 200, 200)","(0.5, 0.5, 0.3, 0.3, 0.3)",339.177714915349,194.0007253059105,0.0,828.0790497994556,8.329753225229549,33.876045850681216,56.14503857194877,238.109756097561,11.661585365853659
30.0,SP500,-0.2,0.4,"(200, 200, 200, 200, 200)","(0.7, 0.7, 0.5, 0.5, 0.3)",339.1272416680289,292.3861581011812,1.2869842106777885,866.7091750996387,11.15217534795285,37.45076537894612,56.77538774277283,77.1951219512195,5.225609756097561
,SP500,-0.2,0.4,"(100, 100, 200, 200, 300)","(0.5, 0.5, 0.5, 0.5, 0.5)",338.9374484287267,294.14840182655496,1.2869842106777885,858.819916530305,11.23694780564343,37.51183022920004,56.77538774277283,73.17073170731707,5.2682926829268295
,SP500,-0.2,0.4,"(200, 200, 200, 200, 200)","(0.3, 0.3, 0.5, 0.5, 0.7)",338.84728005610737,293.95259696818,1.2869842106777885,859.6965008157866,11.234077076328836,37.51183022920004,56.77538774277283,73.17073170731707,5.2682926829268295
