strategy,vix_threshold,buy_ratios,buy_target_ratio,avg_return_pct,median_return_pct,min_return_pct,max_return_pct,avg_cagr_pct,median_cagr_pct,min_cagr_pct,max_cagr_pct,avg_max_drawdown_pct,worst_drawdown_pct,avg_unused_cash,avg_buy_count,window_count,initial_ratio
VIX,30.0,"(0.3, 0.3, 0.5, 0.5, 0.7)","(0.3, 0.7)",340.86510240021374,205.63647165539135,-65.86234856455842,1373.3639058495503,11.598264361473747,11.820265153504007,-10.190275537574134,30.86725790940681,53.38487052846892,86.68284600726805,0.0,6.0,209,0.4
VIX,35.0,"(0.7, 0.7, 0.7, 0.7, 0.7)","(0.7, 0.3)",263.3316087332229,201.01780902332828,-35.13004693532517,1046.0291323907186,11.594486517485684,11.650126390330495,-4.235541261845343,27.62024257237201,42.56372840105024,65.09930550623008,0.0,8.0,209,0.0
VIX,35.0,"(0.7, 0.5, 0.3, 0.3, 0.3)","(0.3, 0.7)",286.72630644272436,206.92032115530927,-50.029872772411736,1180.1642578673157,11.590971668975145,11.867147563857694,-6.7022768020485906,29.040658245850604,44.29660335810632,71.02392894324049,0.0,15.0,209,0.0
VIX,30.0,"(0.3, 0.5, 0.5, 0.7, 0.7)","(0.7, 0.3)",292.18619113262895,241.3371548216605,-63.30879086847225,1048.1670733900778,11.585408550437043,13.062440698428347,-9.54007936447775,27.644030429310497,47.987597674455,83.53289108879005,0.0,7.0,209,0.2
VIX,30.0,"(0.3, 0.5, 0.7, 0.7, 0.7)","(0.7, 0.3)",293.5695219592041,241.24377614703914,-64.19262119083112,1045.9744454156335,11.583629021125743,13.059347299237324,-9.760380987496397,27.61963357259185,48.158026668401895,83.52936939816644,0.0,7.0,209,0.2
VIX,30.0,"(0.5, 0.5, 0.5, 0.5, 0.5)","(0.3, 0.7)",345.1756385500434,200.32421005257137,-66.91764365056568,1381.5629684495184,11.578261090802023,11.624373486594063,-10.471843162928495,30.939901965859583,53.809935557219234,86.67689286704035,0.0,6.0,209,0.4
VIX,35.0,"(0.7, 0.7, 0.5, 0.5, 0.3)","(0.3, 0.7)",288.03573697086887,211.72044057448284,-50.8198799176183,1187.4788781993298,11.577269650254452,12.040884361138659,-6.850836651906711,29.114200780294986,45.29264985866742,72.11569413250756,0.0,13.0,209,0.0
VIX,30.0,"(0.5, 0.5, 0.3, 0.3, 0.3)","(0.3, 0.7)",340.6374663170663,198.5875451134826,-65.99555078054529,1332.108726987409,11.571936930897246,11.559656614337687,-10.225380212282742,30.49611999998021,53.5920813827874,86.68058584333008,0.0,9.0,209,0.4
VIX,30.0,"(0.3, 0.3, 0.5, 0.5, 0.7)","(0.7, 0.3)",289.2165265692522,241.54414672533915,-61.819368976750354,1051.4606206435055,11.569614361836093,13.069295101937218,-9.179411821054174,27.680598274662472,47.682168397856735,83.53951281800049,0.0,8.0,209,0.2
VIX,30.0,"(0.7, 0.7, 0.7, 0.7, 0.7)","(0.3, 0.7)",354.5766183834202,195.761632746112,-68.86932433682162,1415.1202825809974,11.565608439190644,11.453621188550734,-11.014579983948591,31.233499872630865,54.48359445641697,86.67633566175945,0.0,5.0,209,0.4
VIX,30.0,"(0.5, 0.5, 0.5, 0.5, 0.5)","(0.7, 0.3)",291.77779365324966,236.53701823951607,-63.1034020709359,1053.2293291152837,11.563054325437067,12.902428674448597,-9.48956912382255,27.70019719139778,47.92636899690121,83.53181173837598,0.0,8.0,209,0.2
VIX,30.0,"(0.3, 0.3, 0.3, 0.3, 0.3)","(0.3, 0.7)",334.58602875843326,203.22414912125777,-65.15561018210573,1307.4605365675288,11.561522863242898,11.7316927937684,-10.006055770231026,30.269762888704577,53.16116388881903,86.68351588699645,0.0,10.0,209,0.4
VIX,35.0,"(0.5, 0.5, 0.3, 0.3, 0.3)","(0.3, 0.7)",284.6127954420107,207.1190891473965,-49.561073205752336,1177.5403217695402,11.558937215713096,11.874390202847973,-6.615115981959773,29.014184521804953,43.912215315060116,71.03343882135812,0.0,16.0,209,0.0
VIX,30.0,"(0.7, 0.7, 0.7, 0.7, 0.7)","(0.7, 0.3)",297.53664829324293,232.89578874358475,-66.46582948494905,1044.318569137822,11.556473145226379,12.779672762412787,-10.350317291184986,27.601181166592028,48.677396599154754,83.51613967328552,0.0,6.0,209,0.2
VIX,30.0,"(0.7, 0.5, 0.3, 0.3, 0.3)","(0.3, 0.7)",342.66753250512323,195.75938733198782,-66.33901840209163,1342.8174064876491,11.55436012770626,11.453536572981138,-10.316473383581492,30.5933724637786,53.81132170869637,86.67906286499138,0.0,8.0,209,0.4
VIX,30.0,"(0.7, 0.7, 0.5, 0.5, 0.3)","(0.3, 0.7)",349.48617469987295,195.01194844975154,-67.97293873657296,1389.762031049486,11.551268166158481,11.425338111939375,-10.76161355028532,31.012185104094648,54.23142621543477,86.67094948068988,0.0,6.0,209,0.4
VIX,35.0,"(0.3, 0.3, 0.5, 0.5, 0.7)","(0.3, 0.7)",293.0419543928911,257.5964217127971,-50.51910219718761,1206.102702124026,11.550745253933364,13.589795178250142,-6.794024298835366,29.299764176995847,48.68163952008853,73.30038219471524,0.0,8.0,209,0.2
VIX,30.0,"(0.7, 0.5, 0.5, 0.3, 0.3)","(0.3, 0.7)",344.93737933529854,196.3030552584738,-66.97984767551964,1359.4111271834715,11.549605683524561,11.474007148457211,-10.488691205258217,30.74279509211535,53.965597166152065,86.67650195247762,0.0,8.0,209,0.4
VIX,30.0,"(0.7, 0.7, 0.5, 0.5, 0.3)","(0.7, 0.3)",293.88838069140354,230.77638665920855,-64.65050585101757,1057.0721580272727,11.545983821880963,12.707664328390766,-9.87644378828959,27.74268619983935,48.429505786116515,83.5186709489021,0.0,10.0,209,0.2
VIX,35.0,"(0.7, 0.5, 0.5, 0.3, 0.3)","(0.3, 0.7)",285.4366831451731,203.95576253686184,-50.31767293793541,1181.3272307653187,11.539142571313613,11.758621976988138,-6.756150882263745,29.052376232266376,44.60963805263581,71.01734658421344,0.0,14.0,209,0.0
VIX,35.0,"(0.5, 0.5, 0.5, 0.5, 0.5)","(0.7, 0.3)",260.89092726831626,211.1222472393657,-36.496955538682045,1040.5762936568392,11.527269047303397,12.01936506079364,-4.439270890292802,27.5593900973228,41.083689337631874,65.15025944904296,0.0,10.0,209,0.0
VIX,30.0,"(0.3, 0.5, 0.7, 0.7, 0.7)","(0.5, 0.5)",308.27313960549645,236.47187258748562,-66.45079294393723,1129.8065035596724,11.520308795334836,12.90024295855099,-10.346298258697107,28.52383577813122,50.29044223311521,85.16531535970351,0.0,7.0,209,0.2
VIX,30.0,"(0.3, 0.5, 0.5, 0.7, 0.7)","(0.5, 0.5)",306.4589047595148,236.66184102059026,-65.67384000414518,1132.2506552798902,11.51938997280562,12.90661556704742,-10.140805294346734,28.549356147808847,50.12110038203561,85.16896253597574,0.0,7.0,209,0.2
VIX,35.0,"(0.7, 0.7, 0.7, 0.7, 0.7)","(0.5, 0.5)",271.9643375885442,200.67936024241826,-42.19517099397236,1123.6564140235669,11.504703060321903,11.63756667437028,-5.333480085794518,28.45941771482341,44.681008156770396,67.9330337367008,0.0,8.0,209,0.0
VIX,30.0,"(0.3, 0.3, 0.5, 0.5, 0.7)","(0.5, 0.5)",302.6873208131457,236.99577731775378,-64.4472066696562,1135.7364889491976,11.497046586420737,12.917809826042959,-9.824746302628828,28.58567443007063,49.8197133880466,85.17581235007495,0.0,8.0,209,0.2
VIX,30.0,"(0.7, 0.7, 0.7, 0.7, 0.7)","(0.5, 0.5)",313.4507903118695,227.45138264863218,-68.39798877383797,1128.6356259047493,11.496304958082368,12.593853457229521,-10.88076039472481,28.511593998665674,50.86875394323061,85.15158822106147,0.0,6.0,209,0.2
VIX,30.0,"(0.5, 0.5, 0.5, 0.5, 0.5)","(0.5, 0.5)",306.11086844766555,231.4209692143954,-65.6314939016512,1138.134914617319,11.494853191656935,12.729608387428248,-10.129726059396472,28.610609693885802,50.1055724785811,85.1678450347459,0.0,8.0,209,0.2
VIX,35.0,"(0.3, 0.3, 0.3, 0.3, 0.3)","(0.3, 0.7)",280.5925025593531,209.67020663266987,-48.581296087088745,1175.5284669617063,11.493716716257602,11.966974306803246,-6.4352820959819645,28.993853114377256,43.17437624174627,71.06212094830349,0.0,17.0,209,0.0
VIX,30.0,"(0.7, 0.5, 0.5, 0.3, 0.3)","(0.7, 0.3)",288.9858838322982,231.3682627643069,-63.22906773230061,1064.1231103244756,11.493559741911644,12.727815500653584,-9.52044330715437,27.82031724009457,48.03747282664006,83.3764281144201,0.0,11.0,209,0.2
VIX,30.0,"(0.7, 0.7, 0.5, 0.5, 0.3)","(0.5, 0.5)",308.98304398716783,225.14811392103783,-67.07990206431127,1142.8422950531092,11.478927273291854,12.51440397194694,-10.515851088112315,28.65942390132499,50.61712569562909,85.15421785143124,0.0,10.0,209,0.2
VIX,30.0,"(0.7, 0.5, 0.3, 0.3, 0.3)","(0.7, 0.3)",286.7100810309177,231.06908417192088,-62.212410348890145,1069.3319954532728,11.477101845838156,12.717633638627635,-9.273340846752976,27.877395784340454,47.81389976741074,83.25738534499514,0.0,12.0,209,0.2
VIX,30.0,"(0.5, 0.5, 0.3, 0.3, 0.3)","(0.7, 0.3)",284.6032913167135,234.275020580653,-61.2812337110209,1073.4729384540565,11.468285972879292,12.826312002515827,-9.052209841865999,27.92260886698239,47.49052122601435,83.16550208253986,0.0,12.0,209,0.2
VIX,30.0,"(0.3, 0.3, 0.3, 0.3, 0.3)","(0.7, 0.3)",280.59432030173326,238.32266967432415,-59.17756935930607,1078.0221539650488,11.453281839420118,12.96219167740107,-8.569754481993408,27.9721144639155,46.77586716341502,82.91156151547439,0.0,14.0,209,0.2
VIX,35.0,"(0.5, 0.5, 0.5, 0.5, 0.5)","(0.5, 0.5)",268.4010226815354,200.56774597132278,-43.31754455687551,1118.7067672922879,11.422471422427511,11.633421917801101,-5.518916402269857,28.407361511755134,43.23142380824908,67.99674384319484,0.0,10.0,209,0.0
VIX,30.0,"(0.7, 0.5, 0.5, 0.3, 0.3)","(0.5, 0.5)",303.0254263079759,225.92943326938482,-65.92453545499666,1150.807080575149,11.417767282669612,12.541411591466535,-10.206649162600357,28.74163879406837,50.24021229028028,85.03223401827292,0.0,11.0,209,0.2
VIX,30.0,"(0.7, 0.5, 0.3, 0.3, 0.3)","(0.5, 0.5)",300.20180401098446,225.7514062014365,-65.03351453157401,1156.7978737488775,11.397004842979273,12.535262915767342,-9.974571270794408,28.80316764739701,50.02257777355539,84.93147937996027,0.0,12.0,209,0.2
VIX,30.0,"(0.3, 0.5, 0.7, 0.7, 0.7)","(0.3, 0.7)",322.9767572517888,231.69996902793199,-68.70896469704336,1213.6385617037108,11.387507546521743,12.739094700733533,-10.968847921970426,29.374173654842608,52.42662191615951,86.67027748649788,0.0,7.0,209,0.2
VIX,30.0,"(0.5, 0.5, 0.3, 0.3, 0.3)","(0.5, 0.5)",297.6171588922837,229.24425483797785,-64.24591878712596,1161.4056587236578,11.38579756990568,12.655349834324614,-9.773821734745026,28.85031288934199,49.70547274603648,84.85598160215314,0.0,12.0,209,0.2
VIX,30.0,"(0.3, 0.5, 0.5, 0.7, 0.7)","(0.3, 0.7)",320.73161838640067,231.98652721951999,-68.03888913981812,1216.3342371697033,11.384978991803541,12.748830534808953,-10.78000664676807,29.400697629306507,52.25762759137248,86.67315925505278,0.0,7.0,209,0.2
VIX,35.0,"(0.3, 0.5, 0.5, 0.7, 0.7)","(0.7, 0.3)",255.513533180141,199.80879890897486,-34.49290715129691,1046.5987367340858,11.381107337882664,11.605201896793194,-4.141896464715722,27.62658419048083,41.70003608684099,65.13177827797702,0.0,9.0,209,0.0
VIX,35.0,"(0.3, 0.5, 0.7, 0.7, 0.7)","(0.7, 0.3)",255.41477165568654,201.45017796888038,-34.32327653404563,1044.8093373160868,11.375691335815636,11.666152974768051,-4.117102886397339,27.6066525902376,41.9573469737353,65.12207641183463,0.0,8.0,209,0.0
VIX,30.0,"(0.3, 0.3, 0.3, 0.3, 0.3)","(0.5, 0.5)",292.64820064946275,233.61547668392183,-62.41570516793695,1166.735533133717,11.365594691158062,12.804030930379472,-9.322269782656678,28.904653351735355,49.0054182117298,84.63693449262931,0.0,14.0,209,0.2
VIX,30.0,"(0.7, 0.7, 0.7, 0.7, 0.7)","(0.3, 0.7)",329.3649323304961,222.00697655367958,-70.33014806272686,1212.9526826716767,11.363030320706399,12.40523246455516,-11.441237760272127,29.36741716251703,53.05164261271895,86.65941234499145,0.0,6.0,209,0.2
VIX,30.0,"(0.3, 0.3, 0.5, 0.5, 0.7)","(0.3, 0.7)",316.158115057039,232.44740791016844,-67.07504436256202,1220.0123572548903,11.35787967036622,12.764473134946153,-10.514530744393813,29.436809574814184,51.96348391799519,86.67856588498867,0.0,8.0,209,0.2
VIX,30.0,"(0.5, 0.5, 0.5, 0.5, 0.5)","(0.3, 0.7)",320.4439432420814,226.3049201892746,-68.15958573236651,1223.040500119354,11.357808486695763,12.554370205281163,-10.813756702491773,29.466472109274356,52.29290123545918,86.6722764988373,0.0,8.0,209,0.2
VIX,35.0,"(0.7, 0.7, 0.7, 0.7, 0.7)","(0.3, 0.7)",280.5970664438656,212.04748159318402,-49.3195688868737,1201.2836956564156,11.354871941954471,12.052633567282701,-6.570498841674588,29.251978243752298,47.05645363374226,72.65113845159085,0.0,8.0,209,0.0
VIX,30.0,"(0.7, 0.7, 0.5, 0.5, 0.3)","(0.3, 0.7)",324.07770728293195,219.51984118286717,-69.50929827760494,1228.612432078946,11.340302820329144,12.318109038361458,-11.199227885221841,29.520893337024035,52.80087962928774,86.66149602524773,0.0,10.0,209,0.2
VIX,35.0,"(0.3, 0.3, 0.5, 0.5, 0.7)","(0.7, 0.3)",252.63788123031262,199.7171635378848,-34.92190823084501,1047.201994604896,11.284346200739309,11.601790258766664,-4.204858999002237,27.633297395079627,41.291813881130665,65.15034067817763,0.0,9.0,209,0.0
VIX,30.0,"(0.7, 0.5, 0.5, 0.3, 0.3)","(0.3, 0.7)",317.0649687836536,220.4906037744628,-68.6200031776927,1237.4910508258229,11.27210429239613,12.35218687037436,-10.943568375709479,29.607188106770543,52.4400461716407,86.55915161309132,0.0,11.0,209,0.2
VIX,35.0,"(0.3, 0.5, 0.5, 0.7, 0.7)","(0.5, 0.5)",262.32572035700537,192.99644570144628,-41.47913038982946,1125.0284352728245,11.26283692441893,11.348977979725895,-5.2168632552654355,28.473813927961157,43.844771354863205,67.9736860743116,0.0,9.0,209,0.0
VIX,35.0,"(0.5, 0.5, 0.5, 0.5, 0.5)","(0.3, 0.7)",275.9111180947545,193.10584123703242,-50.20369213130471,1196.8372409277367,11.2610207700521,11.353134697369827,-6.734781003945511,29.207745099958316,45.65192681966525,72.71010270346585,0.0,10.0,209,0.0
VIX,35.0,"(0.3, 0.5, 0.7, 0.7, 0.7)","(0.5, 0.5)",262.3020032917768,191.23841713148266,-41.341602836526604,1122.9023972764128,11.25790191035182,11.281985612620637,-5.194612170676038,28.451499853231454,44.09068177463534,67.96155888523067,0.0,8.0,209,0.0
VIX,30.0,"(0.7, 0.5, 0.3, 0.3, 0.3)","(0.3, 0.7)",313.6935269910512,220.4337282309523,-67.85461871425787,1244.2637520444816,11.248086512213098,12.350192864316135,-10.7287002109841,29.672668690462434,52.227924022905555,86.47647358887484,0.0,12.0,209,0.2
VIX,30.0,"(0.5, 0.5, 0.3, 0.3, 0.3)","(0.3, 0.7)",310.6310264678539,224.21348909530275,-67.21060386323097,1249.338378993259,11.235579168709402,12.482020260534155,-10.551442378981635,29.72153746568067,51.92597752724876,86.416979706149,0.0,12.0,209,0.2
VIX,30.0,"(0.7, 0.7, 0.7, 0.7, 0.7)","(0.7, 0.3)",277.8742647464371,220.7244622374906,-65.905541270123,1058.3100956219312,11.222685658704423,12.360382394959423,-10.201645199001463,27.75634666076392,47.74128509372732,83.50928384612975,0.0,8.0,209,0.0
VIX,30.0,"(0.3, 0.5, 0.7, 0.7, 0.7)","(0.7, 0.3)",273.9023415236878,208.91781565907092,-63.61854967398764,1062.7077629348703,11.217393821780858,11.939740434294643,-9.616740184221385,27.80476826548619,47.21918902828747,83.52317957767293,0.0,8.0,209,0.0
VIX,30.0,"(0.3, 0.3, 0.3, 0.3, 0.3)","(0.3, 0.7)",304.7020809971922,228.9082836935196,-65.65384097656784,1255.4489123023848,11.212574831710416,12.643848847592153,-10.135571310912805,29.78016301676871,51.31172919287189,86.23261632471129,0.0,14.0,209,0.2
VIX,30.0,"(0.3, 0.5, 0.5, 0.7, 0.7)","(0.7, 0.3)",272.52094864726126,208.38233873359698,-62.88053108554155,1066.3594671664728,11.212209339283163,11.920321691772617,-9.435045056091539,27.84485115971622,47.0275161987421,83.52362500854449,0.0,9.0,209,0.0
VIX,30.0,"(0.3, 0.3, 0.5, 0.5, 0.7)","(0.7, 0.3)",269.6056662190067,204.2452310908001,-64.07014361883505,1071.8919697603997,11.182653346569905,11.76926061428951,-9.72956232732426,27.90536395659653,46.74064245278501,83.52455854984959,0.0,9.0,209,0.0
VIX,30.0,"(0.7, 0.7, 0.7, 0.7, 0.7)","(0.5, 0.5)",291.127966028761,238.29851759878858,-68.73661329019247,1143.1937659834803,11.168219115152313,12.961385240446411,-10.976717797145986,28.663061876473293,49.87716248658922,85.14445842284226,0.0,8.0,209,0.0
VIX,30.0,"(0.3, 0.5, 0.7, 0.7, 0.7)","(0.5, 0.5)",286.0613477513637,225.90645356792348,-66.79935136831452,1147.5036989059645,11.157775311363247,12.540618091453283,-10.439882054616179,28.707597649705207,49.36518083834098,85.1588979328892,0.0,8.0,209,0.0
VIX,35.0,"(0.3, 0.3, 0.5, 0.5, 0.7)","(0.5, 0.5)",258.7617561071397,196.2836730428092,-41.83617761996319,1126.0408930205872,11.153535993092527,11.473277936654714,-5.274851682184067,28.484428045423392,43.42083776282673,67.99684506210123,0.0,9.0,209,0.0
VIX,30.0,"(0.3, 0.5, 0.5, 0.7, 0.7)","(0.5, 0.5)",284.229727561741,222.17306328499,-66.17515902048866,1151.517585520538,11.147333407206823,12.411028825276226,-10.272911390061257,28.748949929350907,49.21875099011942,85.15936004310272,0.0,9.0,209,0.0
VIX,30.0,"(0.5, 0.5, 0.5, 0.5, 0.5)","(0.7, 0.3)",269.62866288686456,204.85803475573886,-63.20368412120479,1075.9810553029906,11.13192091784676,11.791752539984346,-9.514199286138991,27.949924083799928,46.72297728722847,83.51144004358333,0.0,10.0,209,0.0
VIX,30.0,"(0.3, 0.3, 0.5, 0.5, 0.7)","(0.5, 0.5)",280.4671570190925,214.69520264769562,-65.82839130000238,1157.40886204769,11.106427541993789,12.147349074229208,-10.181346017837068,28.809428003094716,48.93349654653409,85.16032839004217,0.0,9.0,209,0.0
VIX,30.0,"(0.7, 0.7, 0.5, 0.5, 0.3)","(0.7, 0.3)",269.9814527637762,199.71946531659222,-63.50454476220916,1084.0756406427997,11.097350907688487,11.601875966816788,-9.58845754520331,28.037723750178365,46.6695172213464,83.02892390696725,0.0,13.0,209,0.0
VIX,35.0,"(0.3, 0.5, 0.5, 0.7, 0.7)","(0.3, 0.7)",269.1379075338698,186.18409249391777,-48.53688821219051,1203.4581338115631,11.08892005099767,11.087335224502848,-6.427204497682926,29.273559957427885,46.264778636402895,72.73949318320447,0.0,9.0,209,0.0
VIX,35.0,"(0.3, 0.5, 0.7, 0.7, 0.7)","(0.3, 0.7)",269.18923492786706,184.42312696293172,-48.430545451064745,1200.9954572367394,11.084317176749163,11.018790269729873,-6.407886683040065,29.249114986487367,46.48497041945744,72.73123073129099,0.0,8.0,209,0.0
VIX,30.0,"(0.5, 0.5, 0.5, 0.5, 0.5)","(0.5, 0.5)",281.0394117756374,218.3434757582114,-66.67593384546147,1162.708992697267,11.059691616872746,12.276688589181916,-10.406645229779766,28.86362002472125,48.8886360605269,85.14670198065997,0.0,10.0,209,0.0
VIX,30.0,"(0.7, 0.7, 0.7, 0.7, 0.7)","(0.3, 0.7)",304.3816673110849,249.09906428668737,-71.56768531026195,1228.0774363450296,11.047283457174903,13.316947857764827,-11.81774067512833,29.515676941104864,52.0187557276372,86.6537572870937,0.0,8.0,209,0.0
VIX,30.0,"(0.3, 0.5, 0.7, 0.7, 0.7)","(0.3, 0.7)",298.22035397903954,238.93476768766968,-69.98015306264142,1232.2996348770594,11.034880945165852,12.982612332134424,-11.337321467998018,29.556793530386848,51.553506146479414,86.66520174704154,0.0,8.0,209,0.0
VIX,30.0,"(0.7, 0.5, 0.5, 0.3, 0.3)","(0.7, 0.3)",265.41142132495406,194.05431340679812,-61.58192311835873,1089.212367505724,11.034716081548723,11.389115512076442,-9.12308782169504,28.093160613447644,46.1031621552329,82.6438201462475,0.0,14.0,209,0.0
VIX,30.0,"(0.7, 0.7, 0.5, 0.5, 0.3)","(0.5, 0.5)",281.93636208023696,216.3015983144453,-66.92842520125039,1172.9901624837246,11.028615896098172,12.204464823775908,-10.474761316456927,28.9681602926507,48.90320277843862,84.73633833787628,0.0,13.0,209,0.0
VIX,30.0,"(0.3, 0.5, 0.5, 0.7, 0.7)","(0.3, 0.7)",295.93850647622065,237.16525865781097,-69.4697869554358,1236.6757038746036,11.020053269086903,12.923487384437337,-11.187727357524736,29.59928496409381,51.412605265518295,86.66556746140779,0.0,9.0,209,0.0
VIX,30.0,"(0.7, 0.5, 0.3, 0.3, 0.3)","(0.7, 0.3)",263.20380354590696,187.35406538710544,-60.56408994449508,1091.0492174080227,11.006436479705746,11.132666425523908,-8.88514534241751,28.11293206343326,45.87629329632608,82.25960278681056,0.0,15.0,209,0.0
VIX,30.0,"(0.5, 0.5, 0.3, 0.3, 0.3)","(0.7, 0.3)",261.21649035849435,185.39515206422146,-59.603868098763826,1077.0644540909727,10.984778512387399,11.056673072016544,-8.665684535260354,27.961706872067182,45.61555322216886,81.8011465604118,0.0,16.0,209,0.0
VIX,30.0,"(0.3, 0.3, 0.5, 0.5, 0.7)","(0.3, 0.7)",291.32864781917823,230.44565950936158,-68.78149165252307,1242.9257543349802,10.969173281987363,12.696390166088811,-10.989505286546652,29.659756083520804,51.128771565434896,86.66633370249535,0.0,9.0,209,0.0
VIX,35.0,"(0.3, 0.3, 0.5, 0.5, 0.7)","(0.3, 0.7)",264.8856309839669,186.3648345864131,-48.82357658113799,1204.879791436278,10.968772379243491,11.094349050212958,-6.479462743392739,29.287652669567077,45.84954932882693,72.75504904920493,0.0,9.0,209,0.0
VIX,30.0,"(0.3, 0.3, 0.3, 0.3, 0.3)","(0.7, 0.3)",257.83962491504604,178.3608239770506,-58.57187041305318,1020.6509189862652,10.959129067774958,10.779859840440565,-8.434993071373498,27.33477790821075,44.95322378240579,80.65447449197299,0.0,17.0,209,0.0
VIX,30.0,"(0.7, 0.5, 0.5, 0.3, 0.3)","(0.5, 0.5)",276.31999024104374,205.6682545151165,-65.30243684300436,1179.1605989088243,10.954633593196348,11.821427907898219,-10.044049355298467,29.030537784578,48.36213645999906,84.3822322958918,0.0,14.0,209,0.0
VIX,30.0,"(0.5, 0.5, 0.5, 0.5, 0.5)","(0.3, 0.7)",292.4501606644103,230.16844845874465,-70.14818356971817,1249.4369300915432,10.924179445145763,12.686932488672964,-11.387074198152892,29.7224848766515,51.06251171505933,86.65553765227969,0.0,10.0,209,0.0
VIX,30.0,"(0.7, 0.5, 0.3, 0.3, 0.3)","(0.5, 0.5)",273.57459741053833,198.1986647384978,-64.39216743994237,1181.3630882115478,10.920436413590336,11.545118563800138,-9.810795999838529,29.052737375794525,48.12460049505976,84.03625917491613,0.0,15.0,209,0.0
VIX,30.0,"(0.7, 0.7, 0.5, 0.5, 0.3)","(0.3, 0.7)",293.8912713966978,230.72297387611812,-70.35230564029165,1261.9046843246495,10.89449514697513,12.70584422642509,-11.44785359171092,29.841843013321355,51.13611912826565,86.3218319015529,0.0,13.0,209,0.0
VIX,30.0,"(0.5, 0.5, 0.3, 0.3, 0.3)","(0.5, 0.5)",271.11901615538807,200.2036335378084,-63.57784380283334,1166.5764292097838,10.893996132337477,11.619891093977408,-9.606632620592503,28.903034198019895,47.81014830945761,83.64365477141807,0.0,16.0,209,0.0
VIX,30.0,"(0.3, 0.3, 0.3, 0.3, 0.3)","(0.5, 0.5)",266.77491644239007,182.21654458127944,-61.81023750557173,1107.1315183997274,10.855676478001778,10.932358632442885,-9.17723994406019,28.28487606490171,47.14932728894439,82.69498807346957,0.0,17.0,209,0.0
VIX,30.0,"(0.7, 0.5, 0.5, 0.3, 0.3)","(0.3, 0.7)",287.2285591571333,218.03562612523345,-69.02295056765001,1269.1088303119245,10.811177527980698,12.265826300346493,-11.058591068306667,29.9103632568702,50.63749402583764,86.00139534127099,0.0,14.0,209,0.0
VIX,30.0,"(0.7, 0.5, 0.3, 0.3, 0.3)","(0.3, 0.7)",283.9453912751696,211.70218718227636,-68.22024493538964,1271.6769590150725,10.772328335684222,12.040228266820963,-10.830762165852615,29.934710865105995,50.40578603642607,85.69356333296015,0.0,15.0,209,0.0
VIX,30.0,"(0.5, 0.5, 0.3, 0.3, 0.3)","(0.3, 0.7)",281.0215419522819,206.30922102192167,-67.55181950690286,1256.0884043285946,10.742204457580092,11.844854039260632,-10.644963838986744,29.786284661327713,50.067173988481116,85.36369424232846,0.0,16.0,209,0.0
VIX,30.0,"(0.3, 0.3, 0.3, 0.3, 0.3)","(0.3, 0.7)",275.71020796973414,196.00497144557178,-65.99718918303665,1193.6121178131896,10.693317819638052,11.462787672712405,-10.225812773766085,29.175576223718537,49.44341272326951,84.60201488200248,0.0,17.0,209,0.0
DCA,,,"(0.3, 0.7)",168.43167478063282,185.06293718965452,-56.20924077288271,565.3521485737562,8.560764500916541,11.043738718013675,-7.925737801795463,20.866280191154264,36.62939963759326,68.91492982973075,0.0,120.0,209,
DCA,,,"(0.5, 0.5)",161.08610154504868,179.72448091915302,-52.029514472374984,487.751988933182,8.539009271536608,10.834010323402254,-7.082522448106243,19.376656426480544,34.994514614516184,66.09836893437914,0.0,120.0,209,
DCA,,,"(0.7, 0.3)",153.7405283094645,172.73782608132987,-48.307406160419845,410.1518292926072,8.48295502723072,10.554019567079354,-6.385562418647317,17.698233537981857,33.499220534681776,63.40149246005707,0.0,120.0,209,
